0.000000 1.097680
0.100000 1.117680
0.200000 1.133464
0.300000 1.142067
0.400000 1.142000
0.500000 1.133275
0.600000 1.117403
0.700000 1.097369
0.800000 1.077405
0.900000 1.062288
1.000000 1.056040
1.100000 1.060431
1.200000 1.074210
1.300000 1.093656
1.400000 1.114017
1.500000 1.130893
1.600000 1.141052
1.700000 1.142711
1.800000 1.135593
1.900000 1.120917
2.000000 1.101392
2.100000 1.081044
2.200000 1.064627
2.300000 1.056434
2.400000 1.058766
2.500000 1.070957
2.600000 1.089666
2.700000 1.110219
2.800000 1.128066
2.900000 1.139712
3.000000 1.143088
3.100000 1.137622
3.200000 1.124245
3.300000 1.105382
3.400000 1.084831
3.500000 1.067282
3.600000 1.057232
3.700000 1.057479
3.800000 1.067952
3.900000 1.085744
4.000000 1.106316
4.100000 1.125002
4.200000 1.138058
4.300000 1.143128
4.400000 1.139349
4.500000 1.127363
4.600000 1.109305
4.700000 1.088731
4.800000 1.070223
4.900000 1.058427
5.000000 1.056586
5.100000 1.065227
5.200000 1.081926
5.300000 1.102339
5.400000 1.121721
5.500000 1.136099
5.600000 1.142830
5.700000 1.140764
5.800000 1.130248
5.900000 1.113130
6.000000 1.092709
6.100000 1.073421
6.200000 1.060004
6.300000 1.056096
6.400000 1.062811
6.500000 1.078250
6.600000 1.098321
6.700000 1.118249
6.800000 1.133848
6.900000 1.142198
7.000000 1.141857
7.100000 1.132880
7.200000 1.116828
7.300000 1.096728
7.400000 1.076842
7.500000 1.061947
7.600000 1.056015
7.700000 1.060730
7.800000 1.074749
7.900000 1.094295
8.000000 1.114609
8.100000 1.131320
8.200000 1.141235
8.300000 1.142620
8.400000 1.135243
8.500000 1.120370
8.600000 1.100753
8.700000 1.080454
8.800000 1.064233
8.900000 1.056344
9.000000 1.059006
9.100000 1.071459
9.200000 1.090297
9.300000 1.110831
9.400000 1.128532
9.500000 1.139947
9.600000 1.143050
9.700000 1.137319
9.800000 1.123729
9.900000 1.104750
10.000000 1.084220
